merchant,prediction_date,risk_score,alert,previous_7d_average_transaction_amount,previous_7d_maximum_transaction_amount,previous_7d_total_transaction_amount,previous_14d_transaction_count,previous_14d_fraud_rate,previous_7d_transaction_count_change,explanation
fraud_Hudson-Ratke,2020-05-17,0.819873262507981,1,116.07666666666667,199.83,3134.07,55.0,0.0,-1.0,Historical evidence only: prior 7-day average transaction amount 116.08; prior 7-day maximum transaction amount 199.83; prior 7-day total transaction amount 3134.07; prior 14-day transaction count 55; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -1.
"fraud_Rowe, Batz and Goodwin",2020-05-23,0.8198677463787685,1,92.26407407407407,193.18,2491.13,55.0,0.01818181818181818,-1.0,Historical evidence only: prior 7-day average transaction amount 92.26; prior 7-day maximum transaction amount 193.18; prior 7-day total transaction amount 2491.13; prior 14-day transaction count 55; prior 14-day fraud rate 0.018182; recent 7-day transaction-count change versus the preceding 7 days -1.
fraud_McDermott-Weimann,2020-06-03,0.8198621315228801,1,108.09882352941176,211.84,5513.04,89.0,0.0,13.0,Historical evidence only: prior 7-day average transaction amount 108.10; prior 7-day maximum transaction amount 211.84; prior 7-day total transaction amount 5513.04; prior 14-day transaction count 89; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 13.
fraud_Lockman Ltd,2020-06-04,0.8198173347951779,1,100.60935483870968,199.08,3118.89,64.0,0.0,-2.0,Historical evidence only: prior 7-day average transaction amount 100.61; prior 7-day maximum transaction amount 199.08; prior 7-day total transaction amount 3118.89; prior 14-day transaction count 64; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -2.
"fraud_Lockman, West and Runte",2020-05-01,0.8197931094157983,1,119.05142857142856,220.81,3333.4399999999996,59.0,0.03389830508474576,-3.0,Historical evidence only: prior 7-day average transaction amount 119.05; prior 7-day maximum transaction amount 220.81; prior 7-day total transaction amount 3333.44; prior 14-day transaction count 59; prior 14-day fraud rate 0.033898; recent 7-day transaction-count change versus the preceding 7 days -3.
fraud_Padberg-Welch,2020-05-09,0.8197233984978729,1,95.9470588235294,184.71,3262.2,67.0,0.0,1.0,Historical evidence only: prior 7-day average transaction amount 95.95; prior 7-day maximum transaction amount 184.71; prior 7-day total transaction amount 3262.20; prior 14-day transaction count 67; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 1.
fraud_Strosin-Cruickshank,2020-05-01,0.8196158513756915,1,120.13076923076922,227.49,3123.3999999999996,53.0,0.018867924528301886,-1.0,Historical evidence only: prior 7-day average transaction amount 120.13; prior 7-day maximum transaction amount 227.49; prior 7-day total transaction amount 3123.40; prior 14-day transaction count 53; prior 14-day fraud rate 0.018868; recent 7-day transaction-count change versus the preceding 7 days -1.
fraud_Auer-Mosciski,2020-05-16,0.8196158513756915,1,116.04111111111109,221.08,3133.1099999999997,55.0,0.01818181818181818,-1.0,Historical evidence only: prior 7-day average transaction amount 116.04; prior 7-day maximum transaction amount 221.08; prior 7-day total transaction amount 3133.11; prior 14-day transaction count 55; prior 14-day fraud rate 0.018182; recent 7-day transaction-count change versus the preceding 7 days -1.
"fraud_Goldner, Kovacek and Abbott",2020-05-16,0.8196158513756915,1,107.4676923076923,219.35,2794.16,54.0,0.018518518518518517,-2.0,Historical evidence only: prior 7-day average transaction amount 107.47; prior 7-day maximum transaction amount 219.35; prior 7-day total transaction amount 2794.16; prior 14-day transaction count 54; prior 14-day fraud rate 0.018519; recent 7-day transaction-count change versus the preceding 7 days -2.
"fraud_Schultz, Simonis and Little",2020-05-27,0.8196158513756915,1,117.71384615384615,211.47,3060.56,53.0,0.018867924528301886,-1.0,Historical evidence only: prior 7-day average transaction amount 117.71; prior 7-day maximum transaction amount 211.47; prior 7-day total transaction amount 3060.56; prior 14-day transaction count 53; prior 14-day fraud rate 0.018868; recent 7-day transaction-count change versus the preceding 7 days -1.
fraud_Auer-Mosciski,2020-05-02,0.8195949760989374,1,107.35000000000001,207.8,2791.1000000000004,58.0,0.0,-6.0,Historical evidence only: prior 7-day average transaction amount 107.35; prior 7-day maximum transaction amount 207.80; prior 7-day total transaction amount 2791.10; prior 14-day transaction count 58; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -6.
fraud_Kiehn-Emmerich,2020-05-02,0.8195949760989374,1,107.0662962962963,224.26,2890.79,63.0,0.0,-9.0,Historical evidence only: prior 7-day average transaction amount 107.07; prior 7-day maximum transaction amount 224.26; prior 7-day total transaction amount 2890.79; prior 14-day transaction count 63; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -9.
"fraud_Kovacek, Dibbert and Ondricka",2020-05-18,0.8195949760989374,1,108.78107142857144,207.02,3045.8700000000003,63.0,0.0,-7.0,Historical evidence only: prior 7-day average transaction amount 108.78; prior 7-day maximum transaction amount 207.02; prior 7-day total transaction amount 3045.87; prior 14-day transaction count 63; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -7.
"fraud_Huel, Hammes and Witting",2020-06-06,0.8195949760989374,1,109.56961538461539,204.28,2848.81,58.0,0.0,-6.0,Historical evidence only: prior 7-day average transaction amount 109.57; prior 7-day maximum transaction amount 204.28; prior 7-day total transaction amount 2848.81; prior 14-day transaction count 58; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -6.
fraud_Hackett-Lueilwitz,2020-05-08,0.8195569984973637,1,112.94433333333332,294.64,3388.3299999999995,61.0,0.01639344262295082,-1.0,Historical evidence only: prior 7-day average transaction amount 112.94; prior 7-day maximum transaction amount 294.64; prior 7-day total transaction amount 3388.33; prior 14-day transaction count 61; prior 14-day fraud rate 0.016393; recent 7-day transaction-count change versus the preceding 7 days -1.
fraud_Hackett-Lueilwitz,2020-05-09,0.8195569984973637,1,112.91999999999999,294.64,3500.5199999999995,59.0,0.01694915254237288,3.0,Historical evidence only: prior 7-day average transaction amount 112.92; prior 7-day maximum transaction amount 294.64; prior 7-day total transaction amount 3500.52; prior 14-day transaction count 59; prior 14-day fraud rate 0.016949; recent 7-day transaction-count change versus the preceding 7 days 3.
fraud_Hudson-Ratke,2020-05-29,0.8195466895469105,1,105.97,231.86,2225.37,49.0,0.0,-7.0,Historical evidence only: prior 7-day average transaction amount 105.97; prior 7-day maximum transaction amount 231.86; prior 7-day total transaction amount 2225.37; prior 14-day transaction count 49; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -7.
fraud_Barton Inc,2020-05-03,0.8195397814452701,1,111.73161290322581,230.87,3463.6800000000003,63.0,0.015873015873015872,-1.0,Historical evidence only: prior 7-day average transaction amount 111.73; prior 7-day maximum transaction amount 230.87; prior 7-day total transaction amount 3463.68; prior 14-day transaction count 63; prior 14-day fraud rate 0.015873; recent 7-day transaction-count change versus the preceding 7 days -1.
fraud_Cole PLC,2020-05-03,0.8195397814452701,1,112.2471875,218.33,3591.91,64.0,0.015625,0.0,Historical evidence only: prior 7-day average transaction amount 112.25; prior 7-day maximum transaction amount 218.33; prior 7-day total transaction amount 3591.91; prior 14-day transaction count 64; prior 14-day fraud rate 0.015625; recent 7-day transaction-count change versus the preceding 7 days 0.
fraud_Cole PLC,2020-05-04,0.8195397814452701,1,111.806,218.33,3354.18,60.0,0.016666666666666666,0.0,Historical evidence only: prior 7-day average transaction amount 111.81; prior 7-day maximum transaction amount 218.33; prior 7-day total transaction amount 3354.18; prior 14-day transaction count 60; prior 14-day fraud rate 0.016667; recent 7-day transaction-count change versus the preceding 7 days 0.
"fraud_Heller, Gutmann and Zieme",2020-05-19,0.8195397814452701,1,109.03225806451611,223.49,3379.9999999999995,60.0,0.016666666666666666,2.0,Historical evidence only: prior 7-day average transaction amount 109.03; prior 7-day maximum transaction amount 223.49; prior 7-day total transaction amount 3380.00; prior 14-day transaction count 60; prior 14-day fraud rate 0.016667; recent 7-day transaction-count change versus the preceding 7 days 2.
fraud_Koepp-Parker,2020-05-20,0.8195397814452701,1,113.25566666666666,233.44,3397.6699999999996,63.0,0.015873015873015872,-3.0,Historical evidence only: prior 7-day average transaction amount 113.26; prior 7-day maximum transaction amount 233.44; prior 7-day total transaction amount 3397.67; prior 14-day transaction count 63; prior 14-day fraud rate 0.015873; recent 7-day transaction-count change versus the preceding 7 days -3.
"fraud_Schoen, Kuphal and Nitzsche",2020-05-27,0.8195397814452701,1,117.0232258064516,196.89,3627.72,60.0,0.016666666666666666,2.0,Historical evidence only: prior 7-day average transaction amount 117.02; prior 7-day maximum transaction amount 196.89; prior 7-day total transaction amount 3627.72; prior 14-day transaction count 60; prior 14-day fraud rate 0.016667; recent 7-day transaction-count change versus the preceding 7 days 2.
"fraud_Schoen, Kuphal and Nitzsche",2020-05-28,0.8195397814452701,1,110.96129032258064,196.89,3439.7999999999997,62.0,0.016129032258064516,0.0,Historical evidence only: prior 7-day average transaction amount 110.96; prior 7-day maximum transaction amount 196.89; prior 7-day total transaction amount 3439.80; prior 14-day transaction count 62; prior 14-day fraud rate 0.016129; recent 7-day transaction-count change versus the preceding 7 days 0.
"fraud_Schoen, Kuphal and Nitzsche",2020-06-07,0.8195397814452701,1,110.13781250000001,218.72,3524.4100000000003,62.0,0.016129032258064516,2.0,Historical evidence only: prior 7-day average transaction amount 110.14; prior 7-day maximum transaction amount 218.72; prior 7-day total transaction amount 3524.41; prior 14-day transaction count 62; prior 14-day fraud rate 0.016129; recent 7-day transaction-count change versus the preceding 7 days 2.
"fraud_Schoen, Kuphal and Nitzsche",2020-06-11,0.8195397814452701,1,107.8290625,200.43,3450.53,63.0,0.015873015873015872,1.0,Historical evidence only: prior 7-day average transaction amount 107.83; prior 7-day maximum transaction amount 200.43; prior 7-day total transaction amount 3450.53; prior 14-day transaction count 63; prior 14-day fraud rate 0.015873; recent 7-day transaction-count change versus the preceding 7 days 1.
"fraud_Moen, Reinger and Murphy",2020-06-14,0.8195397814452701,1,112.33500000000001,210.08,3594.7200000000003,64.0,0.015625,0.0,Historical evidence only: prior 7-day average transaction amount 112.34; prior 7-day maximum transaction amount 210.08; prior 7-day total transaction amount 3594.72; prior 14-day transaction count 64; prior 14-day fraud rate 0.015625; recent 7-day transaction-count change versus the preceding 7 days 0.
fraud_Deckow-O'Conner,2020-05-26,0.8195143165587968,1,116.03393939393938,226.66,3829.1199999999994,68.0,0.014705882352941176,-2.0,Historical evidence only: prior 7-day average transaction amount 116.03; prior 7-day maximum transaction amount 226.66; prior 7-day total transaction amount 3829.12; prior 14-day transaction count 68; prior 14-day fraud rate 0.014706; recent 7-day transaction-count change versus the preceding 7 days -2.
fraud_Padberg-Welch,2020-05-29,0.8194908551430521,1,116.1953125,217.37,3718.25,67.0,0.0,-3.0,Historical evidence only: prior 7-day average transaction amount 116.20; prior 7-day maximum transaction amount 217.37; prior 7-day total transaction amount 3718.25; prior 14-day transaction count 67; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -3.
fraud_Padberg-Welch,2020-05-30,0.8194908551430521,1,119.68060606060607,217.37,3949.46,66.0,0.0,0.0,Historical evidence only: prior 7-day average transaction amount 119.68; prior 7-day maximum transaction amount 217.37; prior 7-day total transaction amount 3949.46; prior 14-day transaction count 66; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 0.
"fraud_Mosciski, Gislason and Mertz",2020-05-20,0.8194873000339067,1,112.486875,269.96,3599.58,56.0,0.03571428571428571,8.0,Historical evidence only: prior 7-day average transaction amount 112.49; prior 7-day maximum transaction amount 269.96; prior 7-day total transaction amount 3599.58; prior 14-day transaction count 56; prior 14-day fraud rate 0.035714; recent 7-day transaction-count change versus the preceding 7 days 8.
"fraud_Moen, Reinger and Murphy",2020-05-26,0.8194807211800633,1,112.9388888888889,230.44,4065.8,73.0,0.0136986301369863,-1.0,Historical evidence only: prior 7-day average transaction amount 112.94; prior 7-day maximum transaction amount 230.44; prior 7-day total transaction amount 4065.80; prior 14-day transaction count 73; prior 14-day fraud rate 0.013699; recent 7-day transaction-count change versus the preceding 7 days -1.
fraud_Doyle Ltd,2020-05-06,0.8194772620930846,1,132.3832258064516,370.45,4103.88,57.0,0.05263157894736842,5.0,Historical evidence only: prior 7-day average transaction amount 132.38; prior 7-day maximum transaction amount 370.45; prior 7-day total transaction amount 4103.88; prior 14-day transaction count 57; prior 14-day fraud rate 0.052632; recent 7-day transaction-count change versus the preceding 7 days 5.
